          x      Sw_1         p_1      Sw_2         p_2      Sw_3         p_3      Sw_4         p_4           C_1           C_2           C_3           C_4
175   875.0  0.251000  163.260178  0.472148  209.314453  0.661415  341.008148  0.722342  543.150879  0.000000e+00  2.705757e-04  3.604623e+02  3.574289e+01
176   880.0  0.251000  162.534576  0.472141  207.994980  0.657568  335.489258  0.722307  542.346252  0.000000e+00  1.746375e-04  3.477860e+02  4.107578e+01
177   885.0  0.251000  161.808975  0.472133  206.675491  0.653414  330.169922  0.722192  541.490234  0.000000e+00  1.120522e-04  3.345994e+02  4.697518e+01
178   890.0  0.251000  161.083359  0.472126  205.355988  0.648960  325.060699  0.722054  540.577454  0.000000e+00  7.147389e-05  3.209555e+02  5.346437e+01
179   895.0  0.251000  160.357758  0.472119  204.036469  0.644389  320.172760  0.721951  539.602356  0.000000e+00  4.532382e-05  3.069150e+02  6.056254e+01
180   900.0  0.251000  159.632156  0.472112  202.716919  0.640467  315.494659  0.721822  538.559326  0.000000e+00  2.857373e-05  2.925563e+02  6.828358e+01
181   905.0  0.251000  158.906555  0.472105  201.397385  0.636724  310.990662  0.721696  537.442505  0.000000e+00  1.790924e-05  2.779684e+02  7.663573e+01
182   910.0  0.251000  158.180939  0.472098  200.077820  0.632734  306.644104  0.721528  536.246033  0.000000e+00  1.116004e-05  2.632255e+02  8.562031e+01
183   915.0  0.251000  157.455338  0.472091  198.758209  0.628498  302.457581  0.721382  534.964172  0.000000e+00  6.914180e-06  2.484047e+02  9.523262e+01
184   920.0  0.251000  156.729736  0.472084  197.438538  0.624008  298.433014  0.721199  533.584595  0.000000e+00  4.259030e-06  2.335831e+02  1.054600e+02
185   925.0  0.251000  156.004120  0.472076  196.118835  0.619254  294.571533  0.721005  532.089172  0.000000e+00  2.608454e-06  2.188380e+02  1.162833e+02
186   930.0  0.251000  155.278503  0.472068  194.799118  0.614227  290.873505  0.720760  530.465820  0.000000e+00  1.588424e-06  2.042452e+02  1.276752e+02
187   935.0  0.251000  154.552902  0.472060  193.479340  0.608919  287.338440  0.720496  528.707886  0.000000e+00  9.617638e-07  1.898782e+02  1.396011e+02
188   940.0  0.251000  153.827316  0.472052  192.159531  0.603323  283.965088  0.720241  526.809387  0.000000e+00  5.790237e-07  1.758066e+02  1.520193e+02
189   945.0  0.251000  153.101715  0.472046  190.839706  0.597434  280.751434  0.719958  524.764648  0.000000e+00  3.466235e-07  1.620964e+02  1.648807e+02
190   950.0  0.251000  152.376114  0.472038  189.519882  0.591247  277.694733  0.719667  522.568604  0.000000e+00  2.063289e-07  1.488081e+02  1.781303e+02
191   955.0  0.251000  151.650528  0.472030  188.200012  0.584763  274.791534  0.719345  520.216797  0.000000e+00  1.221264e-07  1.359969e+02  1.917071e+02
192   960.0  0.251000  150.924942  0.472022  186.880081  0.577986  272.037750  0.719016  517.705322  0.000000e+00  7.188084e-08  1.237112e+02  2.055450e+02
193   965.0  0.251000  150.199356  0.472015  185.560120  0.570959  269.428833  0.718669  515.031189  0.000000e+00  4.207041e-08  1.119936e+02  2.195741e+02
194   970.0  0.251000  149.473770  0.472008  184.240143  0.564032  266.960449  0.718302  512.192200  0.000000e+00  2.448538e-08  1.008822e+02  2.337216e+02
195   975.0  0.251000  148.748169  0.471999  182.920151  0.557972  264.614380  0.717926  509.186981  0.000000e+00  1.417129e-08  9.042265e+01  2.479120e+02
196   980.0  0.251000  148.022568  0.471991  181.600159  0.551921  262.370667  0.717532  506.015045  0.000000e+00  8.156253e-09  8.064075e+01  2.620694e+02
197   985.0  0.251000  147.296982  0.471982  180.280136  0.545876  260.222687  0.717124  502.676697  0.000000e+00  4.668268e-09  7.154779e+01  2.761175e+02
198   990.0  0.251000  146.571396  0.471973  178.960083  0.539873  258.164581  0.716701  499.173126  0.000000e+00  2.657118e-09  6.314702e+01  2.899813e+02
199   995.0  0.251000  145.845810  0.471964  177.639999  0.533957  256.190216  0.716261  495.494598  0.000000e+00  1.504045e-09  5.543434e+01  3.035873e+02
200  1000.0  0.251000  145.120209  0.471956  176.319885  0.528175  254.293411  0.715692  491.603424  0.000000e+00  8.466621e-10  4.839886e+01  3.168665e+02
201  1005.0  0.251000  144.394608  0.471947  174.999725  0.522576  252.468002  0.715029  487.474854  0.000000e+00  4.739834e-10  4.202307e+01  3.297547e+02
202  1010.0  0.251000  143.669022  0.471939  173.679535  0.517208  250.707870  0.714323  483.114410  0.000000e+00  2.638899e-10  3.628361e+01  3.421895e+02
203  1015.0  0.251000  142.943436  0.471929  172.359329  0.512114  249.006943  0.713585  478.529327  0.000000e+00  1.461143e-10  3.115201e+01  3.541141e+02
204  1020.0  0.251000  142.217850  0.471920  171.039108  0.507332  247.359390  0.712815  473.727692  0.000000e+00  8.045935e-11  2.659531e+01  3.654756e+02
205  1025.0  0.251000  141.492249  0.471912  169.718857  0.502892  245.759552  0.712013  468.718536  0.000000e+00  4.406318e-11  2.257705e+01  3.762279e+02
206  1030.0  0.251000  140.766647  0.471903  168.398590  0.498815  244.202103  0.711177  463.511658  0.000000e+00  2.399896e-11  1.905816e+01  3.863297e+02
207  1035.0  0.251000  140.041061  0.471894  167.078293  0.495112  242.681992  0.710307  458.117584  0.000000e+00  1.299953e-11  1.599789e+01  3.957462e+02
208  1040.0  0.251000  139.315475  0.471885  165.757996  0.491789  241.194504  0.709403  452.547363  0.000000e+00  7.002980e-12  1.335478e+01  4.044471e+02
209  1045.0  0.251000  138.589874  0.471876  164.437683  0.488840  239.735336  0.708462  446.812531  0.000000e+00  3.751962e-12  1.108748e+01  4.124085e+02
210  1050.0  0.251000  137.864273  0.471866  163.117325  0.486248  238.300568  0.707484  440.925049  0.000000e+00  1.999189e-12  9.155560e+00  4.196109e+02
211  1055.0  0.251000  137.138672  0.471858  161.796936  0.483997  236.886673  0.706470  434.897217  0.000000e+00  1.059419e-12  7.520216e+00  4.260401e+02
212  1060.0  0.251000  136.413071  0.471848  160.476532  0.482061  235.490463  0.705414  428.741730  0.000000e+00  5.583378e-13  6.144800e+00  4.316852e+02
213  1065.0  0.251000  135.687469  0.471838  159.156082  0.480410  234.109177  0.704317  422.471313  0.000000e+00  2.926438e-13  4.995234e+00  4.365393e+02
214  1070.0  0.251000  134.961868  0.471828  157.835602  0.479015  232.740402  0.703175  416.098907  0.000000e+00  1.525426e-13  4.040289e+00  4.405993e+02
215  1075.0  0.251000  134.236267  0.471819  156.515121  0.477847  231.382004  0.701988  409.637543  0.000000e+00  7.907645e-14  3.251727e+00  4.438643e+02
216  1080.0  0.251000  133.510666  0.471809  155.194641  0.476876  230.032166  0.700753  403.100311  0.000000e+00  4.076625e-14  2.604323e+00  4.463366e+02
217  1085.0  0.251000  132.785065  0.471798  153.874130  0.476075  228.689362  0.699466  396.500214  0.000000e+00  2.089996e-14  2.075802e+00  4.480199e+02
218  1090.0  0.251000  132.059464  0.471788  152.553604  0.475419  227.352295  0.698125  389.850220  0.000000e+00  1.065545e-14  1.646706e+00  4.489195e+02
219  1095.0  0.251000  131.333862  0.471778  151.233032  0.474884  226.019882  0.696727  383.163391  0.000000e+00  5.402170e-15  1.300202e+00  4.490422e+02
220  1100.0  0.251000  130.608261  0.471768  149.912445  0.474452  224.691208  0.695266  376.452667  0.000000e+00  2.723465e-15  1.021864e+00  4.483958e+02
221  1105.0  0.251000  129.882660  0.471758  148.591812  0.474105  223.365570  0.693739  369.730896  0.000000e+00  1.365267e-15  7.994350e-01  4.469890e+02
222  1110.0  0.251000  129.157059  0.471747  147.271164  0.473826  222.042328  0.692142  363.010864  0.000000e+00  6.805145e-16  6.225849e-01  4.448321e+02
223  1115.0  0.251000  128.431458  0.471737  145.950485  0.473605  220.720978  0.690469  356.305237  0.000000e+00  3.372581e-16  4.826760e-01  4.419355e+02
224  1120.0  0.251000  127.705864  0.471726  144.629807  0.473428  219.401123  0.688715  349.626495  0.000000e+00  1.661761e-16  3.725363e-01  4.383113e+02
225  1125.0  0.251000  126.980263  0.471714  143.309128  0.473291  218.082443  0.686873  342.987091  0.000000e+00  8.140075e-17  2.862522e-01  4.339720e+02
226  1130.0  0.251000  126.254669  0.471703  141.988419  0.473182  216.764694  0.684938  336.399231  0.000000e+00  3.963798e-17  2.189814e-01  4.289319e+02
227  1135.0  0.251000  125.529076  0.471692  140.667679  0.473099  215.447632  0.682899  329.875031  0.000000e+00  1.918589e-17  1.667839e-01  4.232058e+02
228  1140.0  0.251000  124.803474  0.471681  139.346893  0.473030  214.131165  0.680750  323.426422  0.000000e+00  9.229928e-18  1.264729e-01  4.168115e+02
229  1145.0  0.251000  124.077881  0.471669  138.026108  0.472977  212.815079  0.678481  317.065063  0.000000e+00  4.412778e-18  9.548723e-02  4.097675e+02
230  1150.0  0.251000  123.352280  0.471658  136.705292  0.472935  211.499313  0.676082  310.802399  0.000000e+00  2.096368e-18  7.178032e-02  4.020950e+02
231  1155.0  0.251000  122.626686  0.471647  135.384445  0.472902  210.183762  0.673543  304.649628  0.000000e+00  9.894615e-19  5.372604e-02  3.938171e+02
232  1160.0  0.251000  121.901085  0.471636  134.063553  0.472875  208.868393  0.670852  298.617737  0.000000e+00  4.639043e-19  4.003960e-02  3.849594e+02
233  1165.0  0.251000  121.175491  0.471625  132.742645  0.472855  207.553207  0.667992  292.717285  0.000000e+00  2.160056e-19  2.971161e-02  3.755494e+02
234  1170.0  0.251000  120.449890  0.471614  131.421707  0.472838  206.238129  0.664951  286.958405  0.000000e+00  9.986253e-20  2.195332e-02  3.656183e+02
235  1175.0  0.251000  119.724289  0.471602  130.100754  0.472826  204.923126  0.661710  281.350891  0.000000e+00  4.582622e-20  1.615165e-02  3.551985e+02
236  1180.0  0.251000  118.998695  0.471590  128.779755  0.472815  203.608170  0.658252  275.904144  0.000000e+00  2.086638e-20  1.183264e-02  3.443259e+02
237  1185.0  0.251000  118.273094  0.471578  127.458717  0.472805  202.293274  0.654560  270.627106  0.000000e+00  9.423609e-21  8.631753e-03  3.330384e+02
238  1190.0  0.251000  117.547501  0.471566  126.137619  0.472798  200.978394  0.650638  265.528320  0.000000e+00  4.218892e-21  6.270112e-03  3.213761e+02
239  1195.0  0.251000  116.821899  0.471553  124.816483  0.472790  199.663544  0.646587  260.616730  0.000000e+00  1.871161e-21  4.535396e-03  3.093828e+02
240  1200.0  0.251000  116.096306  0.471540  123.495300  0.472783  198.348694  0.642950  255.893051  0.000000e+00  8.214969e-22  3.266811e-03  2.971107e+02
241  1205.0  0.251000  115.370705  0.471525  122.174095  0.472778  197.033859  0.639738  251.327576  0.000000e+00  3.566459e-22  2.343185e-03  2.846245e+02
242  1210.0  0.251000  114.645103  0.471506  120.852814  0.472772  195.719025  0.636361  246.895828  0.000000e+00  1.529068e-22  1.673662e-03  2.719772e+02
243  1215.0  0.251000  113.919502  0.471478  119.531464  0.472767  194.404160  0.632803  242.600449  0.000000e+00  6.462610e-23  1.190454e-03  2.592206e+02
244  1220.0  0.251000  113.193901  0.471426  118.209976  0.472762  193.089294  0.629061  238.443436  0.000000e+00  2.686199e-23  8.432305e-04  2.464074e+02
245  1225.0  0.251000  112.468300  0.471313  116.888252  0.472756  191.774429  0.625127  234.426315  0.000000e+00  1.094352e-23  5.948039e-04  2.335905e+02
246  1230.0  0.251000  111.742699  0.471048  115.565948  0.472751  190.459549  0.620997  230.550079  0.000000e+00  4.348524e-24  4.178308e-04  2.208217e+02
247  1235.0  0.251000  111.017097  0.470403  114.242226  0.472747  189.144638  0.616663  226.815155  0.000000e+00  1.672898e-24  2.923011e-04  2.081520e+02
248  1240.0  0.251000  110.291496  0.468779  112.915062  0.472742  187.829742  0.612122  223.221466  0.000000e+00  6.156825e-25  2.036427e-04  1.956310e+02
249  1245.0  0.251000  109.565895  0.464568  111.579430  0.472737  186.514832  0.607368  219.768356  0.000000e+00  2.123216e-25  1.412932e-04  1.833063e+02
250  1250.0  0.251000  108.840294  0.452971  110.224159  0.472732  185.199936  0.602396  216.454681  0.000000e+00  6.585535e-26  9.763199e-05  1.712230e+02
251  1255.0  0.251000  108.114693  0.417113  108.846489  0.472728  183.885025  0.597204  213.278809  0.000000e+00  1.655497e-26  6.718721e-05  1.594238e+02
252  1260.0  0.251000  107.389091  0.320058  107.643059  0.472724  182.570084  0.591790  210.238586  0.000000e+00  2.166861e-27  4.604782e-05  1.479479e+02
253  1265.0  0.251000  106.663498  0.254370  106.764282  0.472719  181.255157  0.586152  207.331436  0.000000e+00  1.693240e-29  3.143144e-05  1.368315e+02
254  1270.0  0.251000  105.937897  0.251005  106.032570  0.472715  179.940216  0.580293  204.554321  0.000000e+00  1.455793e-34  2.136768e-05  1.261067e+02
255  1275.0  0.251000  105.212296  0.251000  105.306320  0.472711  178.625259  0.574226  201.903854  0.000000e+00  0.000000e+00  1.446749e-05  1.158021e+02
256  1280.0  0.251000  104.486694  0.251000  104.580070  0.472707  177.310272  0.568041  199.376495  0.000000e+00  0.000000e+00  9.756101e-06  1.059429e+02
257  1285.0  0.251000  103.761086  0.251000  103.853813  0.472702  175.995270  0.562374  196.964127  0.000000e+00  0.000000e+00  6.552567e-06  9.655613e+01
258  1290.0  0.251000  103.035484  0.251000  103.127563  0.472697  174.680267  0.557148  194.650635  0.000000e+00  0.000000e+00  4.383329e-06  8.767126e+01
259  1295.0  0.251000  102.309883  0.251000  102.401314  0.472693  173.365250  0.551895  192.424149  0.000000e+00  0.000000e+00  2.920510e-06  7.929949e+01
260  1300.0  0.251000  101.584282  0.251000  101.675064  0.472688  172.050232  0.546639  190.280289  0.000000e+00  0.000000e+00  1.938118e-06  7.144717e+01
261  1305.0  0.251000  100.858673  0.251000  100.948814  0.472684  170.735184  0.541413  188.214523  0.000000e+00  0.000000e+00  1.281072e-06  6.411642e+01
262  1310.0  0.251000  100.133072  0.251000  100.222565  0.472679  169.420135  0.536247  186.222260  0.000000e+00  0.000000e+00  8.434180e-07  5.730506e+01
263  1315.0  0.251000   99.407471  0.251000   99.496307  0.472675  168.105072  0.531173  184.298874  0.000000e+00  0.000000e+00  5.530866e-07  5.100689e+01
264  1320.0  0.251000   98.681870  0.251000   98.770058  0.472670  166.790009  0.526223  182.439667  0.000000e+00  0.000000e+00  3.612673e-07  4.521189e+01
265  1325.0  0.251000   97.956268  0.251000   98.043808  0.472667  165.474915  0.521428  180.640015  0.000000e+00  0.000000e+00  2.350467e-07  3.990658e+01
266  1330.0  0.251000   97.230667  0.251000   97.317558  0.472662  164.159805  0.516820  178.895264  0.000000e+00  0.000000e+00  1.523261e-07  3.507429e+01
267  1335.0  0.251000   96.505058  0.251000   96.591309  0.472658  162.844666  0.512424  177.200912  0.000000e+00  0.000000e+00  9.833155e-08  3.069547e+01
268  1340.0  0.251000   95.779457  0.251000   95.865059  0.472654  161.529526  0.508266  175.552551  0.000000e+00  0.000000e+00  6.322883e-08  2.674823e+01
269  1345.0  0.251000   95.053848  0.251000   95.138809  0.472650  160.214386  0.504363  173.945923  0.000000e+00  0.000000e+00  4.049913e-08  2.320869e+01
270  1350.0  0.251000   94.328247  0.251000   94.412552  0.472645  158.899231  0.500734  172.376938  0.000000e+00  0.000000e+00  2.583979e-08  2.005141e+01
271  1355.0  0.251000   93.602638  0.251000   93.686302  0.472642  157.584091  0.497386  170.841751  0.000000e+00  0.000000e+00  1.642288e-08  1.724992e+01
272  1360.0  0.251000   92.877037  0.251000   92.960052  0.472637  156.268951  0.494326  169.336685  0.000000e+00  0.000000e+00  1.039754e-08  1.477713e+01
273  1365.0  0.251000   92.151428  0.251000   92.233803  0.472633  154.953766  0.491550  167.858337  0.000000e+00  0.000000e+00  6.557490e-09  1.260583e+01
274  1370.0  0.251000   91.425827  0.251000   91.507553  0.472630  153.638550  0.489054  166.403580  0.000000e+00  0.000000e+00  4.119784e-09  1.070904e+01
275  1375.0  0.251000   90.700218  0.251000   90.781303  0.472625  152.323334  0.486828  164.969482  0.000000e+00  0.000000e+00  2.578367e-09  9.060453e+00
276  1380.0  0.251000   89.974617  0.251000   90.055054  0.472620  151.008102  0.484859  163.553375  0.000000e+00  0.000000e+00  1.607510e-09  7.634729e+00
277  1385.0  0.251000   89.249008  0.251000   89.328796  0.472616  149.692856  0.483129  162.152908  0.000000e+00  0.000000e+00  9.984022e-10  6.407756e+00
278  1390.0  0.251000   88.523407  0.251000   88.602547  0.472610  148.377609  0.481619  160.765915  0.000000e+00  0.000000e+00  6.177372e-10  5.356880e+00
279  1395.0  0.251000   87.797798  0.251000   87.876297  0.472607  147.062332  0.480313  159.390472  0.000000e+00  0.000000e+00  3.807615e-10  4.461044e+00
280  1400.0  0.251000   87.072197  0.251000   87.150047  0.472603  145.747040  0.479189  158.024887  0.000000e+00  0.000000e+00  2.338071e-10  3.700866e+00
281  1405.0  0.251000   86.346588  0.251000   86.423798  0.472598  144.431732  0.478228  156.667664  0.000000e+00  0.000000e+00  1.430281e-10  3.058686e+00
282  1410.0  0.251000   85.620987  0.251000   85.697548  0.472593  143.116425  0.477411  155.317520  0.000000e+00  0.000000e+00  8.716618e-11  2.518563e+00
283  1415.0  0.251000   84.895378  0.251000   84.971298  0.472589  141.801086  0.476721  153.973312  0.000000e+00  0.000000e+00  5.292273e-11  2.066219e+00
284  1420.0  0.251000   84.169785  0.251000   84.245041  0.472584  140.485748  0.476141  152.634079  0.000000e+00  0.000000e+00  3.201162e-11  1.688976e+00
285  1425.0  0.251000   83.444183  0.251000   83.518791  0.472579  139.170395  0.475655  151.298981  0.000000e+00  0.000000e+00  1.929067e-11  1.375659e+00
286  1430.0  0.251000   82.718590  0.251000   82.792542  0.472574  137.854996  0.475251  149.967300  0.000000e+00  0.000000e+00  1.158154e-11  1.116486e+00
287  1435.0  0.251000   81.992989  0.251000   82.066292  0.472569  136.539612  0.474915  148.638443  0.000000e+00  0.000000e+00  6.927363e-12  9.029517e-01
288  1440.0  0.251000   81.267395  0.251000   81.340042  0.472565  135.224197  0.474638  147.311905  0.000000e+00  0.000000e+00  4.128152e-12  7.277064e-01
289  1445.0  0.251000   80.541801  0.251000   80.613792  0.472561  133.908783  0.474410  145.987274  0.000000e+00  0.000000e+00  2.450943e-12  5.844384e-01
290  1450.0  0.251000   79.816200  0.251000   79.887543  0.472556  132.593338  0.474223  144.664200  0.000000e+00  0.000000e+00  1.449784e-12  4.677587e-01
291  1455.0  0.251000   79.090607  0.251000   79.161285  0.472552  131.277878  0.474070  143.342377  0.000000e+00  0.000000e+00  8.544190e-13  3.730904e-01
292  1460.0  0.251000   78.365005  0.251000   78.435036  0.472547  129.962418  0.473944  142.021576  0.000000e+00  0.000000e+00  5.016937e-13  2.965668e-01
293  1465.0  0.251000   77.639412  0.251000   77.708786  0.472542  128.646973  0.473842  140.701599  0.000000e+00  0.000000e+00  2.935006e-13  2.349387e-01
294  1470.0  0.251000   76.913811  0.251000   76.982536  0.472538  127.331482  0.473759  139.382263  0.000000e+00  0.000000e+00  1.710751e-13  1.854883e-01
295  1475.0  0.251000   76.188217  0.251000   76.256287  0.472532  126.015984  0.473691  138.063461  0.000000e+00  0.000000e+00  9.935171e-14  1.459532e-01
296  1480.0  0.251000   75.462616  0.251000   75.530037  0.472528  124.700485  0.473635  136.745071  0.000000e+00  0.000000e+00  5.748809e-14  1.144593e-01
297  1485.0  0.251000   74.737015  0.251000   74.803787  0.472522  123.384987  0.473591  135.427017  0.000000e+00  0.000000e+00  3.314342e-14  8.946087e-02
298  1490.0  0.251000   74.011414  0.251000   74.077530  0.472518  122.069473  0.473555  134.109222  0.000000e+00  0.000000e+00  1.903870e-14  6.968904e-02
299  1495.0  0.251000   73.285812  0.251000   73.351280  0.472513  120.753960  0.473525  132.791641  0.000000e+00  0.000000e+00  1.089682e-14  5.410642e-02
300  1500.0  0.251000   72.560211  0.251000   72.625031  0.472508  119.438408  0.473499  131.474182  0.000000e+00  0.000000e+00  6.214244e-15  4.186874e-02
301  1505.0  0.251000   71.834610  0.251000   71.898781  0.472503  118.122841  0.473479  130.156845  0.000000e+00  0.000000e+00  3.531059e-15  3.229176e-02
302  1510.0  0.251000   71.109016  0.251000   71.172531  0.472498  116.807274  0.473462  128.839584  0.000000e+00  0.000000e+00  1.999186e-15  2.482318e-02
303  1515.0  0.251000   70.383415  0.251000   70.446281  0.472493  115.491707  0.473446  127.522392  0.000000e+00  0.000000e+00  1.127809e-15  1.901912e-02
304  1520.0  0.251000   69.657822  0.251000   69.720032  0.472488  114.176125  0.473433  126.205231  0.000000e+00  0.000000e+00  6.339498e-16  1.452425e-02
305  1525.0  0.251000   68.932220  0.251000   68.993782  0.472484  112.860527  0.473422  124.888107  0.000000e+00  0.000000e+00  3.550697e-16  1.105531e-02
306  1530.0  0.251000   68.206619  0.251000   68.267532  0.472478  111.544914  0.473412  123.571014  0.000000e+00  0.000000e+00  1.981590e-16  8.387355e-03
307  1535.0  0.251000   67.481018  0.251000   67.541275  0.472474  110.229294  0.473403  122.253952  0.000000e+00  0.000000e+00  1.101940e-16  6.342476e-03
308  1540.0  0.251000   66.755417  0.251000   66.815018  0.472470  108.913651  0.473395  120.936897  0.000000e+00  0.000000e+00  6.105883e-17  4.780529e-03
309  1545.0  0.251000   66.029816  0.251000   66.088760  0.472465  107.598000  0.473387  119.619850  0.000000e+00  0.000000e+00  3.371213e-17  3.591525e-03
310  1550.0  0.251000   65.304214  0.251000   65.362503  0.472460  106.282356  0.473379  118.302780  0.000000e+00  0.000000e+00  1.854701e-17  2.689496e-03
311  1555.0  0.251000   64.578613  0.251000   64.636246  0.472455  104.966698  0.473372  116.985718  0.000000e+00  0.000000e+00  1.016749e-17  2.007497e-03
312  1560.0  0.251000   63.853008  0.251000   63.909992  0.472451  103.651024  0.473366  115.668648  0.000000e+00  0.000000e+00  5.554022e-18  1.493600e-03
313  1565.0  0.251000   63.127411  0.251000   63.183743  0.472446  102.335358  0.473360  114.351570  0.000000e+00  0.000000e+00  3.023126e-18  1.107674e-03
314  1570.0  0.251000   62.401806  0.251000   62.457493  0.472441  101.019676  0.473354  113.034477  0.000000e+00  0.000000e+00  1.639690e-18  8.188231e-04
315  1575.0  0.251000   61.676205  0.251000   61.731239  0.472436   99.703972  0.473348  111.717361  0.000000e+00  0.000000e+00  8.861876e-19  6.033540e-04
316  1580.0  0.251000   60.950603  0.251000   61.004990  0.472430   98.388245  0.473343  110.400223  0.000000e+00  0.000000e+00  4.772531e-19  4.431608e-04
317  1585.0  0.251000   60.224998  0.251000   60.278740  0.472425   97.072502  0.473337  109.083092  0.000000e+00  0.000000e+00  2.561135e-19  3.244594e-04
318  1590.0  0.251000   59.499397  0.251000   59.552486  0.472420   95.756752  0.473332  107.765938  0.000000e+00  0.000000e+00  1.369550e-19  2.367949e-04
319  1595.0  0.251000   58.773792  0.251000   58.826237  0.472415   94.440987  0.473326  106.448792  0.000000e+00  0.000000e+00  7.297687e-20  1.722662e-04
320  1600.0  0.251000   58.048191  0.251000   58.099987  0.472410   93.125221  0.473320  105.131638  0.000000e+00  0.000000e+00  3.874858e-20  1.249242e-04
321  1605.0  0.251000   57.322590  0.251000   57.373734  0.472405   91.809441  0.473315  103.814461  0.000000e+00  0.000000e+00  2.050168e-20  9.030577e-05
322  1610.0  0.251000   56.596985  0.251000   56.647484  0.472399   90.493637  0.473309  102.497269  0.000000e+00  0.000000e+00  1.080903e-20  6.507428e-05
323  1615.0  0.251000   55.871384  0.251000   55.921234  0.472394   89.177826  0.473303  101.180046  0.000000e+00  0.000000e+00  5.678678e-21  4.674459e-05
324  1620.0  0.251000   55.145779  0.251000   55.194984  0.472389   87.861992  0.473298   99.862816  0.000000e+00  0.000000e+00  2.972837e-21  3.347222e-05
325  1625.0  0.251000   54.420174  0.251000   54.468731  0.472383   86.546143  0.473292   98.545563  0.000000e+00  0.000000e+00  1.550806e-21  2.389305e-05
326  1630.0  0.251000   53.694569  0.251000   53.742481  0.472378   85.230278  0.473287   97.228294  0.000000e+00  0.000000e+00  8.061295e-22  1.700184e-05
327  1635.0  0.251000   52.968964  0.251000   53.016232  0.472372   83.914398  0.473281   95.911003  0.000000e+00  0.000000e+00  4.175545e-22  1.206036e-05
328  1640.0  0.251000   52.243359  0.251000   52.289978  0.472367   82.598488  0.473275   94.593704  0.000000e+00  0.000000e+00  2.155164e-22  8.528404e-06
329  1645.0  0.251000   51.517754  0.251000   51.563728  0.472361   81.282570  0.473269   93.276375  0.000000e+00  0.000000e+00  1.108420e-22  6.012036e-06
330  1650.0  0.251000   50.792149  0.251000   50.837479  0.472355   79.966629  0.473264   91.959038  0.000000e+00  0.000000e+00  5.680465e-23  4.224981e-06
331  1655.0  0.251000   50.066544  0.251000   50.111229  0.472350   78.650658  0.473258   90.641678  0.000000e+00  0.000000e+00  2.900789e-23  2.959923e-06
332  1660.0  0.251000   49.340939  0.251000   49.384975  0.472344   77.334686  0.473253   89.324310  0.000000e+00  0.000000e+00  1.476037e-23  2.067240e-06
333  1665.0  0.251000   48.615337  0.251000   48.658726  0.472339   76.018707  0.473248   88.006927  0.000000e+00  0.000000e+00  7.483842e-24  1.439328e-06
334  1670.0  0.251000   47.889736  0.251000   47.932476  0.472333   74.702698  0.473242   86.689545  0.000000e+00  0.000000e+00  3.780889e-24  9.990565e-07
335  1675.0  0.251000   47.164135  0.251000   47.206223  0.472327   73.386681  0.473236   85.372154  0.000000e+00  0.000000e+00  1.903270e-24  6.913282e-07
336  1680.0  0.251000   46.438534  0.251000   46.479973  0.472322   72.070648  0.473231   84.054756  0.000000e+00  0.000000e+00  9.546391e-25  4.769201e-07
337  1685.0  0.251000   45.712933  0.251000   45.753723  0.472316   70.754601  0.473225   82.737350  0.000000e+00  0.000000e+00  4.770943e-25  3.280025e-07
338  1690.0  0.251000   44.987331  0.251000   45.027470  0.472310   69.438538  0.473219   81.419930  0.000000e+00  0.000000e+00  2.375684e-25  2.248962e-07
339  1695.0  0.251000   44.261730  0.251000   44.301220  0.472305   68.122444  0.473214   80.102478  0.000000e+00  0.000000e+00  1.178652e-25  1.537316e-07
340  1700.0  0.251000   43.536129  0.251000   43.574970  0.472299   66.806351  0.473209   78.785011  0.000000e+00  0.000000e+00  5.826220e-26  1.047666e-07
341  1705.0  0.251000   42.810528  0.251000   42.848721  0.472292   65.490242  0.473203   77.467529  0.000000e+00  0.000000e+00  2.869346e-26  7.118122e-08
342  1710.0  0.251000   42.084927  0.251000   42.122467  0.472286   64.174110  0.473198   76.150032  0.000000e+00  0.000000e+00  1.407874e-26  4.821613e-08
343  1715.0  0.251000   41.359329  0.251000   41.396217  0.472280   62.857964  0.473193   74.832504  0.000000e+00  0.000000e+00  6.882061e-27  3.256170e-08
344  1720.0  0.251000   40.633728  0.251000   40.669968  0.472274   61.541801  0.473188   73.514954  0.000000e+00  0.000000e+00  3.351459e-27  2.192361e-08
345  1725.0  0.251000   39.908123  0.251000   39.943714  0.472268   60.225620  0.473182   72.197388  0.000000e+00  0.000000e+00  1.625907e-27  1.471672e-08
346  1730.0  0.251000   39.182522  0.251000   39.217464  0.472261   58.909412  0.473177   70.879799  0.000000e+00  0.000000e+00  7.857565e-28  9.849326e-09
347  1735.0  0.251000   38.456921  0.251000   38.491215  0.472255   57.593178  0.473171   69.562187  0.000000e+00  0.000000e+00  3.782624e-28  6.572056e-09
348  1740.0  0.251000   37.731319  0.251000   37.764965  0.472249   56.276928  0.473166   68.244553  0.000000e+00  0.000000e+00  1.813807e-28  4.372183e-09
349  1745.0  0.251000   37.005718  0.251000   37.038712  0.472243   54.960655  0.473160   66.926903  0.000000e+00  0.000000e+00  8.662817e-29  2.900017e-09
350  1750.0  0.251000   36.280117  0.251000   36.312462  0.472236   53.644371  0.473155   65.609238  0.000000e+00  0.000000e+00  4.120712e-29  1.917833e-09
